region_code,region_label,region_key,year,source_metric,metric_value_total_thsd_t,metric_name_en,metric_code,metric_value_hazardous_thsd_t,metric_source_note
4600000000,Lviv,lviv,2020,generated_proxy,2465.1,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
4600000000,Lviv,lviv,2020,incineration waste,116.6,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
4600000000,Lviv,lviv,2020,recovery waste,403.2,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
4800000000,Mykolayiv,mykolaiv,2020,disposal waste on landfills,2092.7,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
4800000000,Mykolayiv,mykolaiv,2020,generated_proxy,2229.2999999999997,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
4800000000,Mykolayiv,mykolaiv,2020,incineration waste,48.3,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
4800000000,Mykolayiv,mykolaiv,2020,recovery waste,88.3,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
5100000000,Odesa,odesa,2020,disposal waste on landfills,591.1,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
5100000000,Odesa,odesa,2020,generated_proxy,641.7,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
5100000000,Odesa,odesa,2020,incineration waste,48.9,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
5100000000,Odesa,odesa,2020,recovery waste,1.7,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
5300000000,Poltava,poltava,2020,disposal waste on landfills,64409.1,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
5300000000,Poltava,poltava,2020,generated_proxy,66521.9,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
5300000000,Poltava,poltava,2020,incineration waste,57.3,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
5300000000,Poltava,poltava,2020,recovery waste,2055.5,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
5600000000,Rivne,rivne,2020,disposal waste on landfills,216.1,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
5600000000,Rivne,rivne,2020,generated_proxy,274.8,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
5600000000,Rivne,rivne,2020,incineration waste,43.7,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
5600000000,Rivne,rivne,2020,recovery waste,15.0,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
6100000000,Ternopil,ternopil,2020,disposal waste on landfills,36.2,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
6100000000,Ternopil,ternopil,2020,generated_proxy,105.7,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
6100000000,Ternopil,ternopil,2020,incineration waste,2.1,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
6100000000,Ternopil,ternopil,2020,recovery waste,67.4,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
500000000,Vinnytsya,vinnytsia,2020,disposal waste on landfills,208.1,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
500000000,Vinnytsya,vinnytsia,2020,generated_proxy,397.6,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
500000000,Vinnytsya,vinnytsia,2020,incineration waste,46.4,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
500000000,Vinnytsya,vinnytsia,2020,recovery waste,143.1,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
700000000,Volyn,volyn,2020,disposal waste on landfills,242.3,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
700000000,Volyn,volyn,2020,generated_proxy,292.1,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
700000000,Volyn,volyn,2020,incineration waste,14.7,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
700000000,Volyn,volyn,2020,recovery waste,35.1,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
2100000000,Zakarpattya,zakarpattia,2020,disposal waste on landfills,161.0,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
2100000000,Zakarpattya,zakarpattia,2020,generated_proxy,164.5,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
2100000000,Zakarpattya,zakarpattia,2020,incineration waste,3.2,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
2100000000,Zakarpattya,zakarpattia,2020,recovery waste,0.3,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
2300000000,Zaporizhzhya,zaporizhzhia,2020,disposal waste on landfills,1430.2,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
2300000000,Zaporizhzhya,zaporizhzhia,2020,generated_proxy,4966.5,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
2300000000,Zaporizhzhya,zaporizhzhia,2020,incineration waste,50.6,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
2300000000,Zaporizhzhya,zaporizhzhia,2020,recovery waste,3485.7,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
1800000000,Zhytomyr,zhytomyr,2020,disposal waste on landfills,224.3,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
1800000000,Zhytomyr,zhytomyr,2020,generated_proxy,287.8,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
1800000000,Zhytomyr,zhytomyr,2020,incineration waste,30.1,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
1800000000,Zhytomyr,zhytomyr,2020,recovery waste,33.4,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
7100000000,Cherkasy,cherkasy,2021,disposal waste on landfills,256.4,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
7100000000,Cherkasy,cherkasy,2021,generated_proxy,1102.1999999999998,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
7100000000,Cherkasy,cherkasy,2021,incineration waste,9.9,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
7100000000,Cherkasy,cherkasy,2021,recovery waste,835.9,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
7400000000,Chernihiv,chernihiv,2021,disposal waste on landfills,265.3,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
7400000000,Chernihiv,chernihiv,2021,generated_proxy,339.8,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
7400000000,Chernihiv,chernihiv,2021,incineration waste,14.1,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
7400000000,Chernihiv,chernihiv,2021,recovery waste,60.4,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
7300000000,Chernivtsi,chernivtsi,2021,disposal waste on landfills,203.3,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
7300000000,Chernivtsi,chernivtsi,2021,generated_proxy,215.4,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
7300000000,Chernivtsi,chernivtsi,2021,incineration waste,2.5,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
7300000000,Chernivtsi,chernivtsi,2021,recovery waste,9.6,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
1200000000,Dnipropetrovsk,dnipropetrovsk,2021,disposal waste on landfills,180449.2,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
1200000000,Dnipropetrovsk,dnipropetrovsk,2021,generated_proxy,275663.30000000005,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
1200000000,Dnipropetrovsk,dnipropetrovsk,2021,incineration waste,31.8,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
1200000000,Dnipropetrovsk,dnipropetrovsk,2021,recovery waste,95182.3,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
1400000000,Donetsk,donetsk,2021,disposal waste on landfills,19195.5,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
1400000000,Donetsk,donetsk,2021,generated_proxy,23523.2,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
1400000000,Donetsk,donetsk,2021,incineration waste,1.8,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
1400000000,Donetsk,donetsk,2021,recovery waste,4325.9,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
2600000000,Ivano-Frankivsk,ivano_frankivsk,2021,disposal waste on landfills,253.2,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
2600000000,Ivano-Frankivsk,ivano_frankivsk,2021,generated_proxy,801.5,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
2600000000,Ivano-Frankivsk,ivano_frankivsk,2021,incineration waste,49.3,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
2600000000,Ivano-Frankivsk,ivano_frankivsk,2021,recovery waste,499.0,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
6300000000,Kharkiv,kharkiv,2021,disposal waste on landfills,894.0,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
6300000000,Kharkiv,kharkiv,2021,generated_proxy,965.3,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
6300000000,Kharkiv,kharkiv,2021,incineration waste,28.3,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
6300000000,Kharkiv,kharkiv,2021,recovery waste,43.0,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
6500000000,Kherson,kherson,2021,disposal waste on landfills,2484.4,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
6500000000,Kherson,kherson,2021,generated_proxy,2512.2000000000003,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
6500000000,Kherson,kherson,2021,incineration waste,0.1,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
6500000000,Kherson,kherson,2021,recovery waste,27.7,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
6800000000,Khmelnytskiy,khmelnytskyi,2021,disposal waste on landfills,216.2,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
6800000000,Khmelnytskiy,khmelnytskyi,2021,generated_proxy,585.0999999999999,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
6800000000,Khmelnytskiy,khmelnytskyi,2021,incineration waste,7.2,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
6800000000,Khmelnytskiy,khmelnytskyi,2021,recovery waste,361.7,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
3500000000,Kirovohrad,kirovohrad,2021,disposal waste on landfills,152.8,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
3500000000,Kirovohrad,kirovohrad,2021,generated_proxy,282.70000000000005,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
3500000000,Kirovohrad,kirovohrad,2021,incineration waste,46.5,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
3500000000,Kirovohrad,kirovohrad,2021,recovery waste,83.4,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
4400000000,Luhansk,luhansk,2021,disposal waste on landfills,245.4,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
4400000000,Luhansk,luhansk,2021,generated_proxy,298.4,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
4400000000,Luhansk,luhansk,2021,incineration waste,15.7,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
4400000000,Luhansk,luhansk,2021,recovery waste,37.3,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
4600000000,Lviv,lviv,2021,disposal waste on landfills,2005.5,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
4600000000,Lviv,lviv,2021,generated_proxy,2432.8,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
4600000000,Lviv,lviv,2021,incineration waste,118.7,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
4600000000,Lviv,lviv,2021,recovery waste,308.6,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
4800000000,Mykolayiv,mykolaiv,2021,disposal waste on landfills,2294.0,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
4800000000,Mykolayiv,mykolaiv,2021,generated_proxy,2435.5,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
4800000000,Mykolayiv,mykolaiv,2021,incineration waste,51.8,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
4800000000,Mykolayiv,mykolaiv,2021,recovery waste,89.7,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
5100000000,Odesa,odesa,2021,disposal waste on landfills,647.7,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
5100000000,Odesa,odesa,2021,generated_proxy,700.4000000000001,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
5100000000,Odesa,odesa,2021,incineration waste,43.4,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
5100000000,Odesa,odesa,2021,recovery waste,9.3,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
5300000000,Poltava,poltava,2021,disposal waste on landfills,71870.4,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
5300000000,Poltava,poltava,2021,generated_proxy,73883.2,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
5300000000,Poltava,poltava,2021,incineration waste,68.4,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
5300000000,Poltava,poltava,2021,recovery waste,1944.4,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
5600000000,Rivne,rivne,2021,disposal waste on landfills,194.5,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
5600000000,Rivne,rivne,2021,generated_proxy,235.1,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
5600000000,Rivne,rivne,2021,incineration waste,34.4,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
5600000000,Rivne,rivne,2021,recovery waste,6.2,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
6100000000,Ternopil,ternopil,2021,disposal waste on landfills,52.1,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
6100000000,Ternopil,ternopil,2021,generated_proxy,130.3,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
6100000000,Ternopil,ternopil,2021,incineration waste,1.9,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
6100000000,Ternopil,ternopil,2021,recovery waste,76.3,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
500000000,Vinnytsya,vinnytsia,2021,disposal waste on landfills,213.1,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
500000000,Vinnytsya,vinnytsia,2021,generated_proxy,485.6,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
500000000,Vinnytsya,vinnytsia,2021,incineration waste,160.5,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
500000000,Vinnytsya,vinnytsia,2021,recovery waste,112.0,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
700000000,Volyn,volyn,2021,disposal waste on landfills,216.1,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
700000000,Volyn,volyn,2021,generated_proxy,273.2,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
700000000,Volyn,volyn,2021,incineration waste,20.7,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
700000000,Volyn,volyn,2021,recovery waste,36.4,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
2100000000,Zakarpattya,zakarpattia,2021,disposal waste on landfills,158.7,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
2100000000,Zakarpattya,zakarpattia,2021,generated_proxy,162.0,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
2100000000,Zakarpattya,zakarpattia,2021,incineration waste,2.8,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
2100000000,Zakarpattya,zakarpattia,2021,recovery waste,0.5,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
2300000000,Zaporizhzhya,zaporizhzhia,2021,disposal waste on landfills,1666.2,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
2300000000,Zaporizhzhya,zaporizhzhia,2021,generated_proxy,4889.400000000001,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
2300000000,Zaporizhzhya,zaporizhzhia,2021,incineration waste,51.4,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
2300000000,Zaporizhzhya,zaporizhzhia,2021,recovery waste,3171.8,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
1800000000,Zhytomyr,zhytomyr,2021,disposal waste on landfills,206.4,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
1800000000,Zhytomyr,zhytomyr,2021,generated_proxy,267.8,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
1800000000,Zhytomyr,zhytomyr,2021,incineration waste,30.7,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
1800000000,Zhytomyr,zhytomyr,2021,recovery waste,30.7,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
7100000000,Cherkasy,cherkasy,2022,disposal waste on landfills,167.4,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
7100000000,Cherkasy,cherkasy,2022,generated_proxy,968.9,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
7100000000,Cherkasy,cherkasy,2022,incineration waste,10.4,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
7100000000,Cherkasy,cherkasy,2022,recovery waste,791.1,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
7400000000,Chernihiv,chernihiv,2022,disposal waste on landfills,251.4,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
7400000000,Chernihiv,chernihiv,2022,generated_proxy,316.1,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
7400000000,Chernihiv,chernihiv,2022,incineration waste,17.7,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
7400000000,Chernihiv,chernihiv,2022,recovery waste,47.0,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
7300000000,Chernivtsi,chernivtsi,2022,disposal waste on landfills,206.3,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
7300000000,Chernivtsi,chernivtsi,2022,generated_proxy,218.0,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
7300000000,Chernivtsi,chernivtsi,2022,incineration waste,2.7,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
7300000000,Chernivtsi,chernivtsi,2022,recovery waste,9.0,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
1200000000,Dnipropetrovsk,dnipropetrovsk,2022,disposal waste on landfills,64324.2,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
1200000000,Dnipropetrovsk,dnipropetrovsk,2022,generated_proxy,118505.79999999999,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
1200000000,Dnipropetrovsk,dnipropetrovsk,2022,incineration waste,14.5,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
1200000000,Dnipropetrovsk,dnipropetrovsk,2022,recovery waste,54167.1,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
1400000000,Donetsk,donetsk,2022,disposal waste on landfills,6980.4,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
1400000000,Donetsk,donetsk,2022,generated_proxy,6985.099999999999,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
1400000000,Donetsk,donetsk,2022,incineration waste,0.0,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
1400000000,Donetsk,donetsk,2022,recovery waste,4.7,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
2600000000,Ivano-Frankivsk,ivano_frankivsk,2022,disposal waste on landfills,146.5,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
2600000000,Ivano-Frankivsk,ivano_frankivsk,2022,generated_proxy,645.3,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
2600000000,Ivano-Frankivsk,ivano_frankivsk,2022,incineration waste,45.8,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
2600000000,Ivano-Frankivsk,ivano_frankivsk,2022,recovery waste,453.0,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
6300000000,Kharkiv,kharkiv,2022,disposal waste on landfills,277.7,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
6300000000,Kharkiv,kharkiv,2022,generated_proxy,317.5,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
6300000000,Kharkiv,kharkiv,2022,incineration waste,13.9,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
6300000000,Kharkiv,kharkiv,2022,recovery waste,25.9,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
6500000000,Kherson,kherson,2022,disposal waste on landfills,0.0,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
6500000000,Kherson,kherson,2022,generated_proxy,0.6,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
6500000000,Kherson,kherson,2022,recovery waste,0.6,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
6800000000,Khmelnytskiy,khmelnytskyi,2022,disposal waste on landfills,299.1,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
6800000000,Khmelnytskiy,khmelnytskyi,2022,generated_proxy,469.5,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
6800000000,Khmelnytskiy,khmelnytskyi,2022,incineration waste,11.8,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
